
    Risk Management Report
    ======================
    Total Loss from Expired Worthless Options: $13619.73
    Total Value of Held Options: $0.30
    Overall Profit/Loss: $-13619.43

    Detailed Expired Options:
    -------------------------
                           date symbol action  quantity      price    status  total_loss
2018-01-11T14:55:23.746163Z   NSPR    buy       1.0   0.182500    filled    0.182500
2018-01-11T15:56:41.523620Z   NSPR    buy      30.0   0.178600    filled    5.358000
2018-01-11T14:54:13.241242Z   IIPR    buy       1.0  32.180000    filled   32.180000
2018-01-11T14:54:40.820137Z   NSPR    buy      27.0   0.180000    filled    4.860000
2018-01-11T14:45:26.754641Z   XXII    buy      14.0   3.285000    filled   45.990000
2018-01-10T18:15:53.238928Z   NSPR    buy      27.0   0.201200    filled    5.432400
2018-01-10T18:06:43.626888Z    ORC    buy       2.0   8.680000    filled   17.360000
2018-01-10T17:57:23.025368Z    ORC    buy       1.0   8.670000    filled    8.670000
2018-01-10T17:51:35.730471Z    IGC    buy      11.0   1.080000    filled   11.880000
2018-01-10T17:32:20.137614Z   FLGT    buy       3.0   4.530000    filled   13.590000
2018-01-09T19:57:27.552081Z   SDRL    buy       1.0   0.261100    filled    0.261100
2018-01-09T19:49:44.047427Z    EGO    buy       9.0   1.260000    filled   11.340000
2018-01-09T19:49:18.147561Z    IGC    buy      10.0   1.110000    filled   11.100000
2018-01-09T19:46:27.564614Z   RSYS    buy       5.0   1.060000    filled    5.300000
2018-01-09T19:43:14.254996Z   AQMS    buy       5.0   1.819800    filled    9.099000
2018-01-09T18:09:21.532501Z   SDRL    buy       2.0   0.265000    filled    0.530000
2018-01-09T17:07:19.071422Z   XXII    buy       8.0   3.220000    filled   25.760000
2018-01-08T16:37:47.553474Z   TOPS    buy       4.0   0.252500    filled    1.010000
2018-01-08T16:37:27.259743Z    DPW    buy       7.0   2.530000    filled   17.710000
2018-01-08T16:34:48.623759Z    EGO    buy       1.0   1.369000    filled    1.369000
2018-01-08T16:34:15.967017Z   NSPR    buy       8.0   0.141500    filled    1.132000
2018-01-08T16:33:48.835552Z   TOPS    buy      10.0   0.250200    filled    2.502000
2018-01-08T16:32:54.928820Z   SDRL    buy       4.0   0.272100    filled    1.088400
2018-01-08T16:32:25.228410Z    PMT    buy       2.0  15.970000    filled   31.940000
2018-01-08T16:30:57.156127Z    IGC    buy       1.0   1.220000    filled    1.220000
2018-01-08T16:03:21.727459Z     GE    buy       1.0  18.165000    filled   18.165000
2018-01-08T16:01:08.430949Z   IIPR    buy       1.0  29.789000    filled   29.789000
2018-01-08T15:55:04.162300Z   SNES    buy       7.0   0.682200    filled    4.775400
2018-01-08T15:51:55.043138Z      F    buy       1.0  13.149000    filled   13.149000
2018-01-08T15:49:28.247851Z   IIPR    buy       1.0  30.239000    filled   30.239000
2018-01-08T15:45:32.216006Z    DPW    buy       2.0   2.439500    filled    4.879000
2018-01-08T15:30:49.627786Z   NTEC    buy      10.0   6.695000    filled   66.950000
